8,-1,556.0,460.0,34.6,104.6,0.784000
9,-1,592.0,454.0,77.2,260.5,1.000000
9,-1,674.0,492.0,62.4,107.3,1.000000
9,-1,1401.0,425.0,148.7,371.7,1.000000
9,-1,835.0,472.0,53.7,75.4,1.000000
9,-1,474.0,443.0,98.5,268.8,1.000000
9,-1,1020.0,441.0,39.7,95.9,1.000000
9,-1,1487.0,421.0,142.9,352.8,1.000000
9,-1,1091.0,484.0,31.9,110.2,1.000000
9,-1,1097.0,445.0,39.4,103.2,1.000000
9,-1,1257.0,453.0,33.8,93.6,1.000000
9,-1,374.0,447.0,41.1,100.7,1.000000
9,-1,1057.0,481.0,33.1,114.2,0.999000
9,-1,730.0,480.0,34.8,77.6,0.999000
9,-1,1366.0,435.0,63.2,136.1,0.999000
9,-1,932.0,435.0,42.9,117.0,0.998000
9,-1,596.0,427.0,16.9,42.8,0.998000
9,-1,986.0,456.0,23.9,65.1,0.997000
9,-1,639.0,465.0,61.9,177.9,0.983000
9,-1,418.0,466.0,32.1,75.5,0.683000
9,-1,576.0,427.0,20.0,42.7,0.550000
10,-1,581.0,455.0,93.9,264.1,1.000000
10,-1,834.0,469.0,55.1,78.4,1.000000
10,-1,484.0,458.0,85.3,258.7,1.000000
10,-1,1413.0,425.0,128.2,376.8,1.000000
10,-1,1090.0,485.0,32.6,111.6,1.000000
10,-1,1018.0,444.0,39.2,87.5,1.000000
10,-1,1256.0,446.0,34.1,105.4,1.000000
10,-1,679.0,495.0,52.1,102.9,1.000000
10,-1,372.0,446.0,43.2,101.1,1.000000
10,-1,1100.0,438.0,42.5,109.1,1.000000
10,-1,1055.0,483.0,34.3,110.9,0.999000
10,-1,985.0,456.0,22.8,59.3,0.999000
10,-1,1517.0,415.0,136.1,351.8,0.999000
10,-1,934.0,434.0,39.9,113.1,0.998000
10,-1,1375.0,440.0,64.5,126.5,0.998000
10,-1,734.0,494.0,32.3,66.0,0.996000
10,-1,596.0,425.0,19.0,44.2,0.995000
10,-1,641.0,453.0,68.5,189.7,0.969000
10,-1,552.0,464.0,35.6,92.3,0.949000
10,-1,415.0,456.0,33.9,91.0,0.941000
10,-1,459.0,470.0,41.7,120.7,0.586000
10,-1,1306.0,424.0,46.1,126.5,0.485000
10,-1,977.0,453.0,32.2,94.1,0.450000
11,-1,984.0,454.0,23.0,60.6,1.000000
11,-1,834.0,471.0,55.2,78.5,1.000000
11,-1,1255.0,449.0,32.4,96.3,1.000000
11,-1,578.0,434.0,96.8,284.8,1.000000
11,-1,482.0,454.0,85.4,261.7,1.000000
11,-1,1418.0,421.0,127.0,358.3,1.000000
11,-1,1090.0,486.0,34.8,112.5,1.000000
11,-1,1020.0,441.0,36.6,101.5,1.000000
11,-1,374.0,445.0,42.5,100.7,1.000000
11,-1,1100.0,438.0,42.5,109.1,1.000000
11,-1,682.0,498.0,55.2,98.8,0.999000
11,-1,1507.0,410.0,151.0,373.2,0.999000
11,-1,1054.0,483.0,34.9,112.0,0.999000
11,-1,936.0,433.0,39.1,110.0,0.999000
11,-1,733.0,459.0,31.1,79.8,0.999000
11,-1,1380.0,438.0,67.5,123.8,0.998000
11,-1,646.0,461.0,61.0,183.4,0.947000
11,-1,415.0,456.0,33.3,90.2,0.922000
11,-1,988.0,453.0,29.7,79.8,0.916000
11,-1,732.0,470.0,44.2,100.8,0.453000
12,-1,1438.0,415.0,156.4,378.6,1.000000
12,-1,591.0,451.0,77.8,256.3,1.000000
12,-1,1256.0,451.0,33.4,97.9,1.000000
12,-1,1091.0,485.0,31.6,111.2,1.000000
12,-1,835.0,471.0,53.4,77.4,1.000000
12,-1,375.0,451.0,41.7,95.6,1.000000
12,-1,1021.0,444.0,35.7,96.8,1.000000
12,-1,1100.0,440.0,41.6,107.1,1.000000
12,-1,935.0,437.0,39.3,110.1,0.999000
12,-1,1056.0,482.0,35.8,110.1,0.999000
12,-1,474.0,446.0,85.4,272.8,0.999000
12,-1,733.0,490.0,35.3,74.3,0.999000
12,-1,683.0,492.0,50.6,102.3,0.998000
12,-1,546.0,452.0,40.5,112.3,0.997000
12,-1,1377.0,430.0,72.5,131.2,0.997000
12,-1,980.0,454.0,27.0,66.9,0.996000
12,-1,643.0,453.0,58.9,185.0,0.995000
12,-1,595.0,425.0,20.3,46.9,0.995000
12,-1,989.0,451.0,30.7,81.2,0.989000
12,-1,572.0,457.0,36.8,139.3,0.978000
12,-1,1523.0,426.0,146.0,353.6,0.967000
12,-1,1304.0,413.0,44.8,135.6,0.860000
13,-1,1057.0,483.0,35.3,111.4,1.000000
13,-1,583.0,451.0,92.1,262.5,1.000000
13,-1,1256.0,453.0,34.5,95.6,1.000000
13,-1,375.0,444.0,40.3,104.9,1.000000
13,-1,481.0,450.0,97.4,274.3,1.000000
13,-1,832.0,471.0,56.6,77.1,1.000000
13,-1,1441.0,422.0,143.4,386.0,1.000000
13,-1,1090.0,484.0,33.6,116.3,1.000000
13,-1,1100.0,441.0,39.8,104.9,1.000000
13,-1,1536.0,420.0,136.9,357.3,0.999000
13,-1,1384.0,431.0,61.5,129.0,0.999000
13,-1,982.0,455.0,25.8,64.9,0.999000
13,-1,935.0,435.0,39.9,112.2,0.999000
13,-1,1017.0,440.0,32.8,93.0,0.998000
13,-1,726.0,485.0,41.0,78.5,0.998000
13,-1,595.0,429.0,18.6,39.9,0.997000
13,-1,991.0,457.0,28.7,77.1,0.996000
13,-1,683.0,500.0,47.8,94.8,0.996000
13,-1,646.0,456.0,59.1,182.6,0.993000
13,-1,1302.0,427.0,49.4,125.1,0.941000
13,-1,460.0,459.0,38.2,106.2,0.807000
13,-1,421.0,468.0,29.7,76.4,0.440000
14,-1,492.0,455.0,90.0,266.2,1.000000
14,-1,583.0,446.0,98.5,268.8,1.000000
14,-1,1431.0,403.0,170.5,397.9,1.000000
14,-1,1389.0,431.0,60.9,136.1,1.000000
14,-1,839.0,473.0,50.9,71.8,1.000000
14,-1,1100.0,442.0,40.7,103.4,1.000000
14,-1,1089.0,487.0,33.0,113.1,1.000000
14,-1,377.0,451.0,39.6,99.8,1.000000
14,-1,1256.0,449.0,34.6,100.1,1.000000
14,-1,984.0,455.0,25.6,63.6,0.999000
14,-1,1538.0,410.0,145.6,378.4,0.999000
14,-1,1054.0,479.0,37.3,119.3,0.999000
14,-1,938.0,440.0,36.8,100.0,0.999000
14,-1,1021.0,445.0,34.8,87.0,0.999000
14,-1,728.0,479.0,39.8,82.3,0.998000
14,-1,680.0,498.0,55.4,95.9,0.998000
14,-1,988.0,454.0,35.6,93.3,0.990000
14,-1,1305.0,420.0,45.5,125.8,0.910000
14,-1,450.0,468.0,71.8,212.6,0.901000
14,-1,657.0,475.0,62.2,149.2,0.891000
14,-1,420.0,461.0,31.2,83.2,0.782000
15,-1,1441.0,411.0,168.6,402.7,1.000000
15,-1,935.0,440.0,37.6,100.7,1.000000
15,-1,597.0,423.0,20.1,48.8,1.000000
15,-1,577.0,441.0,91.2,269.7,1.000000
15,-1,494.0,464.0,90.7,255.7,1.000000
15,-1,1090.0,485.0,34.7,114.8,1.000000
15,-1,1099.0,442.0,39.9,108.6,1.000000
15,-1,1022.0,456.0,34.8,82.1,1.000000
15,-1,1256.0,450.0,34.8,99.7,1.000000
15,-1,833.0,470.0,53.2,79.9,1.000000
15,-1,369.0,446.0,43.6,101.3,1.000000
15,-1,1398.0,440.0,53.6,124.2,0.999000
15,-1,681.0,489.0,48.0,101.3,0.999000
15,-1,1055.0,484.0,37.0,110.0,0.999000
15,-1,1539.0,430.0,186.1,364.5,0.998000
15,-1,727.0,492.0,38.1,69.6,0.998000
15,-1,988.0,460.0,33.1,80.5,0.998000
15,-1,643.0,470.0,66.1,175.9,0.994000
15,-1,1306.0,423.0,46.1,131.4,0.966000
15,-1,420.0,456.0,30.8,88.4,0.957000
15,-1,461.0,461.0,36.5,107.4,0.885000
15,-1,453.0,463.0,72.6,218.6,0.727000
16,-1,1017.0,445.0,38.9,94.6,1.000000
16,-1,836.0,475.0,49.7,76.0,1.000000
16,-1,934.0,438.0,41.4,107.1,1.000000
16,-1,492.0,460.0,89.1,262.1,1.000000
16,-1,1055.0,488.0,35.7,105.6,1.000000
16,-1,1256.0,447.0,35.1,100.6,1.000000
16,-1,1089.0,485.0,34.4,113.5,1.000000
16,-1,376.0,445.0,40.8,105.0,1.000000
16,-1,673.0,491.0,56.2,104.5,0.999000
16,-1,1526.0,428.0,212.7,372.8,0.999000
16,-1,580.0,458.0,38.3,127.4,0.999000
16,-1,993.0,455.0,28.0,81.5,0.999000
16,-1,580.0,452.0,92.7,270.8,0.999000
16,-1,1396.0,437.0,56.0,126.6,0.999000
16,-1,729.0,483.0,39.7,82.0,0.998000
16,-1,597.0,428.0,17.1,39.4,0.998000
16,-1,1100.0,438.0,40.6,108.4,0.998000
16,-1,642.0,467.0,65.1,180.1,0.991000
16,-1,1438.0,418.0,162.0,401.8,0.975000
16,-1,468.0,469.0,43.5,112.9,0.920000
16,-1,419.0,457.0,31.9,88.8,0.894000
16,-1,1300.0,424.0,46.8,131.6,0.660000
16,-1,812.0,475.0,27.9,64.2,0.489000
17,-1,1019.0,447.0,39.6,92.4,1.000000
17,-1,1256.0,451.0,35.1,98.7,1.000000
17,-1,373.0,448.0,42.8,105.6,1.000000
17,-1,472.0,451.0,95.6,258.8,1.000000
17,-1,1545.0,421.0,201.2,395.0,1.000000
17,-1,1053.0,485.0,41.7,106.0,1.000000
17,-1,832.0,473.0,60.0,73.4,1.000000
17,-1,1092.0,485.0,32.2,111.1,1.000000
17,-1,725.0,482.0,39.9,78.2,0.999000
17,-1,687.0,498.0,54.2,97.5,0.999000
17,-1,592.0,446.0,81.0,256.3,0.999000
17,-1,933.0,442.0,39.4,106.1,0.999000
17,-1,1444.0,427.0,197.7,388.4,0.998000
17,-1,1103.0,438.0,37.3,107.8,0.998000
17,-1,991.0,452.0,34.0,92.2,0.997000
17,-1,645.0,459.0,70.1,197.9,0.997000
17,-1,1398.0,435.0,64.5,124.7,0.995000
17,-1,548.0,456.0,42.4,104.0,0.673000
17,-1,1303.0,432.0,46.8,117.0,0.660000
18,-1,483.0,462.0,85.5,258.6,1.000000
18,-1,835.0,472.0,51.1,75.2,1.000000
18,-1,1089.0,484.0,34.5,113.2,1.000000
18,-1,371.0,445.0,46.5,106.4,1.000000
18,-1,1256.0,445.0,34.1,100.8,1.000000
18,-1,1103.0,438.0,38.6,110.6,0.999000
18,-1,593.0,452.0,85.8,250.8,0.999000
18,-1,1053.0,480.0,39.0,116.9,0.999000
18,-1,683.0,496.0,52.2,101.4,0.999000
18,-1,1017.0,444.0,39.1,103.6,0.999000
18,-1,1453.0,403.0,219.9,412.6,0.999000
18,-1,939.0,440.0,35.6,98.8,0.999000
18,-1,1401.0,427.0,53.7,136.9,0.998000
18,-1,723.0,484.0,45.4,78.9,0.998000
18,-1,992.0,452.0,34.5,92.1,0.997000
18,-1,596.0,427.0,17.2,39.3,0.995000
18,-1,649.0,460.0,63.8,192.5,0.987000
18,-1,421.0,461.0,30.5,87.7,0.920000
18,-1,1300.0,427.0,48.1,124.4,0.564000
18,-1,550.0,452.0,42.8,108.1,0.402000
19,-1,1255.0,447.0,36.7,98.3,1.000000
19,-1,1092.0,484.0,31.8,117.7,1.000000
19,-1,834.0,477.0,57.9,71.9,1.000000
19,-1,1054.0,481.0,34.5,113.0,1.000000
19,-1,372.0,448.0,47.0,107.6,1.000000
19,-1,476.0,451.0,97.0,266.8,1.000000
19,-1,934.0,439.0,38.9,104.5,0.999000
19,-1,721.0,480.0,47.9,82.5,0.999000
19,-1,1410.0,431.0,56.2,128.4,0.999000
19,-1,1456.0,405.0,225.0,399.2,0.999000
19,-1,589.0,433.0,82.5,285.8,0.999000
19,-1,1101.0,436.0,39.3,110.9,0.999000
19,-1,1019.0,449.0,36.1,85.0,0.998000
19,-1,982.0,459.0,22.9,59.1,0.997000
19,-1,649.0,460.0,66.9,200.4,0.997000
19,-1,995.0,449.0,36.2,85.3,0.991000
19,-1,418.0,456.0,30.5,89.6,0.953000
19,-1,703.0,487.0,30.3,76.4,0.659000
19,-1,1301.0,428.0,49.4,125.2,0.596000
20,-1,594.0,447.0,91.1,257.1,1.000000
20,-1,1255.0,449.0,36.0,94.9,1.000000
20,-1,487.0,461.0,89.0,242.1,1.000000
20,-1,1090.0,484.0,33.5,112.4,1.000000
20,-1,831.0,477.0,59.0,72.3,1.000000
20,-1,1459.0,407.0,231.6,408.1,1.000000
20,-1,1051.0,479.0,38.2,117.2,1.000000
20,-1,375.0,446.0,41.8,101.6,1.000000
20,-1,932.0,439.0,38.8,105.4,0.999000
20,-1,1103.0,439.0,38.6,111.5,0.998000
20,-1,719.0,483.0,48.6,81.8,0.997000
20,-1,992.0,447.0,38.6,97.7,0.997000
20,-1,1017.0,448.0,39.1,92.3,0.996000
20,-1,675.0,507.0,57.3,98.6,0.991000
20,-1,593.0,427.0,18.3,40.6,0.983000
20,-1,1408.0,436.0,55.2,121.0,0.981000
20,-1,655.0,470.0,67.3,167.0,0.951000
20,-1,418.0,459.0,32.1,89.0,0.935000
20,-1,1302.0,427.0,48.8,125.1,0.616000
21,-1,1090.0,479.0,33.9,124.6,1.000000
21,-1,836.0,471.0,48.7,82.2,1.000000
21,-1,496.0,464.0,87.7,254.0,1.000000
21,-1,937.0,441.0,36.4,99.3,1.000000
21,-1,590.0,440.0,97.4,274.3,1.000000
21,-1,1019.0,450.0,31.9,90.3,1.000000
21,-1,1051.0,479.0,38.1,115.6,1.000000
21,-1,375.0,446.0,43.5,100.5,1.000000
21,-1,1253.0,450.0,34.8,101.1,1.000000
21,-1,1472.0,411.0,232.7,400.7,0.999000
21,-1,1100.0,444.0,40.7,108.6,0.999000
21,-1,720.0,480.0,47.8,86.3,0.998000
21,-1,992.0,456.0,36.2,81.2,0.996000
21,-1,682.0,492.0,55.0,106.1,0.994000
21,-1,1414.0,441.0,51.9,119.5,0.948000
21,-1,419.0,452.0,31.2,92.1,0.828000
21,-1,1303.0,430.0,45.2,117.5,0.721000
21,-1,980.0,460.0,21.6,58.9,0.638000
21,-1,473.0,460.0,42.3,129.7,0.484000
22,-1,585.0,456.0,92.5,265.4,1.000000
22,-1,1086.0,487.0,37.3,113.9,1.000000
22,-1,835.0,471.0,51.5,79.1,1.000000
22,-1,494.0,452.0,89.0,270.4,1.000000
22,-1,1055.0,485.0,33.1,108.4,1.000000
22,-1,376.0,445.0,45.3,103.1,1.000000
22,-1,1253.0,449.0,35.7,98.7,1.000000
22,-1,1100.0,441.0,39.8,104.4,1.000000
22,-1,1019.0,443.0,35.6,96.1,0.999000
22,-1,1468.0,422.0,226.9,394.1,0.999000
22,-1,933.0,435.0,44.5,106.9,0.999000
22,-1,984.0,460.0,20.2,53.7,0.999000
22,-1,1416.0,436.0,56.4,125.7,0.999000
22,-1,720.0,486.0,45.2,78.4,0.999000
22,-1,595.0,427.0,19.7,42.7,0.998000
22,-1,1000.0,454.0,32.8,81.3,0.998000
22,-1,681.0,493.0,52.0,103.6,0.990000
22,-1,651.0,462.0,63.5,189.4,0.979000
22,-1,415.0,463.0,37.5,86.6,0.889000
22,-1,1303.0,431.0,47.9,121.6,0.632000
23,-1,997.0,453.0,33.1,89.4,1.000000
23,-1,1477.0,416.0,240.9,395.4,1.000000
23,-1,480.0,450.0,94.1,268.1,1.000000
23,-1,715.0,489.0,51.9,75.2,1.000000
23,-1,985.0,461.0,20.4,52.8,1.000000
23,-1,1420.0,429.0,64.7,139.2,1.000000
23,-1,588.0,430.0,86.8,293.0,1.000000
23,-1,832.0,476.0,57.4,73.1,1.000000
23,-1,1253.0,444.0,35.8,104.3,1.000000
23,-1,1056.0,486.0,32.4,111.3,1.000000
23,-1,1085.0,488.0,38.3,108.3,1.000000
23,-1,371.0,449.0,45.7,104.4,1.000000
23,-1,1098.0,441.0,41.4,104.2,1.000000
23,-1,933.0,437.0,42.5,111.5,0.999000
23,-1,1020.0,445.0,33.6,85.8,0.995000
23,-1,643.0,462.0,66.9,190.3,0.991000
23,-1,416.0,456.0,32.1,94.9,0.808000
23,-1,689.0,506.0,43.2,92.9,0.745000
23,-1,578.0,433.0,19.7,47.6,0.521000
23,-1,1304.0,430.0,48.3,122.3,0.448000
24,-1,1411.0,428.0,78.3,139.9,1.000000
24,-1,1253.0,445.0,35.8,101.0,1.000000
24,-1,597.0,429.0,103.5,288.4,1.000000
24,-1,931.0,437.0,44.1,113.5,1.000000
24,-1,495.0,462.0,84.5,242.7,1.000000
24,-1,723.0,494.0,39.2,71.8,1.000000
24,-1,1466.0,407.0,241.9,423.6,1.000000
24,-1,997.0,454.0,32.4,87.8,1.000000
24,-1,832.0,476.0,57.7,73.2,1.000000
24,-1,1090.0,484.0,33.2,116.4,1.000000
24,-1,371.0,448.0,46.1,105.2,1.000000
24,-1,1056.0,486.0,32.2,108.5,1.000000
24,-1,1100.0,441.0,39.9,104.1,1.000000
24,-1,985.0,464.0,19.9,53.7,0.999000
24,-1,1014.0,448.0,34.5,87.2,0.993000
24,-1,685.0,500.0,40.5,101.5,0.943000
24,-1,417.0,454.0,31.6,91.9,0.921000
24,-1,577.0,432.0,20.2,47.0,0.677000
24,-1,1637.0,426.0,148.3,387.1,0.572000
24,-1,1301.0,432.0,46.8,118.9,0.542000
24,-1,569.0,464.0,44.0,130.9,0.406000
25,-1,834.0,473.0,58.7,77.3,1.000000
25,-1,500.0,441.0,85.1,283.9,1.000000
25,-1,984.0,457.0,19.2,52.9,1.000000
25,-1,1414.0,430.0,73.1,133.1,1.000000
25,-1,720.0,492.0,48.1,75.9,1.000000
25,-1,1100.0,446.0,39.3,99.1,1.000000
25,-1,1473.0,397.0,246.0,437.0,1.000000
25,-1,1054.0,480.0,38.0,115.6,1.000000
25,-1,1086.0,489.0,37.3,106.9,1.000000
25,-1,1253.0,449.0,36.4,94.9,1.000000
25,-1,376.0,445.0,42.6,101.9,1.000000
25,-1,591.0,453.0,96.9,266.8,0.999000
25,-1,594.0,426.0,20.6,43.3,0.999000
25,-1,935.0,437.0,42.2,111.1,0.998000
25,-1,998.0,455.0,31.2,83.7,0.996000
25,-1,1015.0,441.0,35.6,89.4,0.990000
25,-1,670.0,479.0,52.5,138.6,0.928000
25,-1,419.0,456.0,31.5,90.1,0.851000
25,-1,578.0,433.0,18.5,45.3,0.549000
25,-1,1300.0,425.0,48.0,123.2,0.509000
25,-1,450.0,508.0,23.8,64.0,0.502000
26,-1,1085.0,487.0,36.6,114.3,1.000000
26,-1,1416.0,432.0,70.3,130.9,1.000000
26,-1,489.0,450.0,88.1,260.5,1.000000
26,-1,1051.0,485.0,36.5,112.8,1.000000
26,-1,837.0,472.0,50.5,76.9,1.000000
26,-1,718.0,485.0,45.6,83.5,1.000000
26,-1,595.0,431.0,83.7,295.6,1.000000
26,-1,1099.0,447.0,39.5,99.9,1.000000
26,-1,1502.0,403.0,240.2,426.9,1.000000
26,-1,1252.0,451.0,36.1,94.2,1.000000
26,-1,371.0,444.0,43.0,105.8,1.000000
26,-1,982.0,462.0,19.2,49.5,0.999000
26,-1,935.0,440.0,36.0,103.6,0.999000
26,-1,995.0,449.0,34.4,92.3,0.997000
26,-1,650.0,461.0,68.9,196.8,0.996000
26,-1,1017.0,445.0,35.4,93.2,0.996000
26,-1,413.0,461.0,35.3,92.8,0.780000
26,-1,571.0,473.0,38.5,128.9,0.510000
27,-1,1427.0,435.0,63.9,135.7,1.000000
27,-1,586.0,457.0,36.5,141.3,1.000000
27,-1,935.0,440.0,36.9,104.1,1.000000
27,-1,1058.0,479.0,36.3,112.8,1.000000
